4.845715407525377652e-05
2.113617430902959453e-04
2.308500163743500372e-04
3.488633631979130801e-04
4.214923700134850571e-04
4.244472644358885478e-04
3.820541269829920991e-04
2.236068414761572002e-04
1.251313903991310781e-04
4.468703713917395012e-04
9.085067567032432565e-04
1.364197981778753717e-03
1.580995514638012514e-03
1.760046551023485223e-03
1.537087440188939901e-03
9.777453267114388519e-04
1.457097032172015891e-04
1.018397590415416089e-03
2.290754474631197506e-03
3.471721054035569951e-03
4.370018179625999658e-03
4.805574234750589584e-03
4.375740027085514745e-03
3.247085694166631977e-03
1.244260912502013041e-03
1.421913759848162815e-03
4.468840634068966568e-03
7.312093652157807336e-03
9.734756239040740985e-03
1.090666877181716357e-02
1.060547092090811244e-02
8.494064979396092827e-03
4.429981164361398993e-03
1.127834742620445040e-03
7.807527790188444929e-03
1.464554036258264302e-02
2.064052697839248093e-02
2.465028416128612482e-02
2.556462627994271139e-02
2.246101149852241033e-02
1.480536186656161886e-02
2.453861281866587252e-03
1.421246287357354546e-02
3.431741092042401436e-02
5.638207695660907293e-02
7.888866284159164188e-02
9.988503295024693529e-02
1.175104282365061759e-01
1.303498392164789133e-01
1.369945990407750169e-01
1.370072233450011501e-01
1.303622277790660866e-01
1.175761891465587350e-01
9.988611295920057920e-02
7.899596453720084122e-02
5.641445501149538327e-02
3.433890505241696950e-02
1.425718740079114262e-02
2.413892547191388502e-03
1.480284368072094098e-02
2.246053234400091289e-02
2.558353015573414449e-02
2.465894429047343558e-02
2.061968538678006849e-02
1.469008363684438587e-02
7.786470860932981353e-03
1.102467136260515445e-03
4.439796278014078966e-03
8.524395315102475945e-03
1.066046440307063733e-02
1.093452471124804586e-02
9.762153548380387083e-03
7.392432426897121815e-03
4.452412072715985353e-03
1.425139106696416422e-03
1.208447125320055411e-03
3.293026066036624632e-03
4.417562954106313798e-03
4.808643210412221099e-03
4.456356340191474676e-03
3.539256618147950968e-03
2.326390751185729300e-03
1.075379721427883149e-03
1.040435557321455298e-04
9.436683942421481962e-04
1.501121175013441032e-03
1.726240378790867792e-03
1.613943310842757845e-03
1.306496559849866859e-03
9.237121453062233610e-04
4.151408548582541033e-04
9.309146153543021527e-05
2.363524367922265502e-04
4.354607303490360044e-04
4.323656152216551803e-04
4.982325742485042537e-04
3.498745297638550895e-04
3.054681113647926419e-04
1.785846966507243004e-04
3.210953307571469466e-05
1.561746570831178149e-05
2.589233412846914399e-05
2.271495145384047794e-05
7.853158681076778433e-06
